km_age,mark,model,power,segment,state,transmission,year,engine_type,region,body_type,color,drive_type,drive_type_imputed,wheell_type,condition,owners_count,price
71000,44,135,333,2,1,0,2014,2,64,13,10,3,0,0,0,3,2280000
101000,3,414,420,2,1,2,2012,2,64,13,14,3,0,0,0,2,1850000
4380,20,196,125,1,1,2,2015,2,64,13,10,2,0,0,0,1,950000
89000,72,490,106,0,1,1,2017,2,92,13,1,2,0,0,0,1,497000
48000,70,117,181,1,1,0,2019,2,64,13,14,2,0,0,0,1,1869000
144000,30,236,145,1,1,1,2011,0,72,10,14,0,0,0,0,2,860000
142000,72,26,98,0,1,1,2011,2,64,19,11,2,0,0,0,2,249000
100592,44,452,455,2,1,0,2014,2,64,13,14,3,0,0,0,2,3598000
64099,44,225,249,2,1,0,2015,0,64,1,1,3,0,0,0,2,3478000
0,67,274,102,1,0,0,2020,2,13,0,3,1,1,0,1,0,1755000
0,49,361,181,1,0,1,2020,0,64,1,6,1,1,0,1,0,2617560
138000,12,111,120,1,1,2,2011,2,64,13,12,2,0,0,0,1,495000
0,3,69,190,2,0,2,2020,2,64,13,14,1,1,0,1,0,3449800
153000,51,462,118,0,1,1,2000,2,64,1,14,3,0,0,0,3,330000
182000,73,82,180,1,1,0,2012,0,64,11,1,3,0,0,0,2,1340000
28721,44,220,204,2,1,0,2017,0,64,1,11,3,0,0,0,1,3699000
59000,70,292,249,2,1,0,2018,0,64,1,14,3,0,0,0,1,5490000
136000,70,401,158,1,1,3,2010,2,64,1,0,3,0,0,0,1,870000
71000,52,268,170,1,1,0,2014,2,13,13,1,2,0,0,0,1,1050000
0,6,505,190,2,0,0,2020,0,64,1,10,1,1,0,1,0,3573750
32500,44,139,571,2,1,0,2010,2,64,6,14,0,0,0,0,2,3190000
84000,6,507,249,2,1,0,2017,0,64,1,14,3,0,0,0,2,3400000
59128,72,238,106,0,1,1,2015,2,94,8,11,2,0,0,0,1,385000
7486,49,357,146,1,1,3,2019,2,66,1,14,2,0,0,0,2,1695000
69000,72,490,122,0,1,2,2017,2,94,16,8,2,0,0,0,2,739000
153000,57,302,75,0,1,1,2007,2,97,13,11,2,0,0,0,1,210000
47777,72,1,33,0,1,1,1998,2,64,18,1,2,0,0,0,3,45000
161000,49,359,250,1,1,0,2010,2,64,1,10,3,0,0,0,2,1175000
37000,38,412,238,2,1,0,2019,2,92,1,11,3,0,0,0,1,3760000
258000,74,417,272,2,1,0,2004,2,82,13,11,2,0,0,0,3,275000
447556,20,212,116,1,1,1,2003,0,37,10,1,2,0,0,0,3,280000
100568,6,38,136,2,1,0,2010,2,64,13,14,0,0,0,0,1,1043500
20500,73,471,340,2,1,0,2018,2,64,1,1,3,0,0,0,2,4190000
150000,74,417,245,2,1,0,2014,2,64,13,12,2,0,0,0,2,1315000
58000,6,512,575,2,1,0,2016,2,64,1,14,3,0,0,0,1,4599000
52000,20,196,150,1,1,0,2017,2,64,16,11,2,0,0,0,2,1000000
25000,64,199,71,2,1,2,2018,2,64,19,12,0,0,0,0,2,680000
92565,51,386,117,1,1,3,2012,2,64,1,11,2,0,0,0,1,725000
23000,51,526,144,1,1,3,2018,2,64,1,1,3,0,0,0,1,1859990
141875,49,88,140,1,1,3,2012,2,94,1,14,2,0,0,0,1,739000
102000,43,156,150,1,1,0,2012,2,64,1,9,3,0,0,0,2,1160000
98000,38,304,272,2,1,0,2015,0,64,1,14,3,0,0,0,3,4750000
98000,63,350,140,1,1,2,2014,2,64,16,10,2,0,0,0,1,720000
101000,64,201,71,2,1,2,2015,2,64,18,3,0,0,0,0,2,520000
99800,6,507,249,2,1,0,2015,0,64,1,14,3,0,0,0,3,2200000
0,36,444,150,1,0,0,2020,2,64,1,1,1,1,0,1,0,1879900
16800,36,441,124,1,1,0,2017,2,64,19,11,2,0,0,0,1,1070000
221000,44,453,435,2,1,0,2011,2,64,13,6,3,0,0,0,2,1370000
272382,3,66,125,2,1,1,1996,2,67,13,12,2,0,0,0,3,165000
66002,57,420,103,0,1,0,2014,2,94,19,0,2,0,0,0,1,599000
12246,30,421,200,1,1,0,2019,0,66,1,14,3,0,0,0,1,3100000
145000,63,350,152,1,1,0,2012,2,44,8,1,2,0,0,0,2,590000
0,6,38,184,2,0,0,2020,2,64,13,14,1,1,0,1,0,3230000
95000,6,509,575,2,1,0,2018,2,64,1,14,3,0,0,0,2,4245000
235000,73,371,110,0,1,0,2017,2,64,13,3,2,0,0,0,1,530000
0,73,371,90,0,0,1,2020,2,65,8,1,1,1,0,1,0,922900
66555,51,78,102,0,1,0,2017,2,64,13,1,2,0,0,0,1,610000
0,8,153,143,0,0,1,2020,2,92,1,7,1,1,0,1,0,1369900
265200,49,290,98,1,1,1,2005,2,92,13,12,2,0,0,0,2,270000
170000,63,191,70,1,1,1,2007,2,44,19,10,2,0,0,0,3,200000
0,57,302,82,0,0,1,2020,2,64,13,1,1,1,0,1,0,675000
56000,71,366,135,0,1,1,2018,2,64,1,11,3,0,0,0,1,820000
75000,73,466,180,1,1,0,2015,2,64,1,12,3,0,0,0,1,1315000
68500,6,48,190,2,1,0,2018,0,64,13,14,3,0,0,0,1,2850000
1,44,496,190,2,1,0,2020,0,64,10,14,3,0,0,0,1,8950000
167000,73,232,150,1,1,2,2016,2,30,19,11,2,0,0,0,1,1100000
118000,36,125,129,1,1,0,2013,2,64,16,14,2,0,0,0,2,710000
142000,30,72,102,0,1,1,2004,2,64,13,14,2,0,0,0,3,239000
310861,6,507,218,2,1,0,2004,0,64,1,14,3,0,0,0,3,750000
100000,70,117,277,1,1,0,2010,2,64,13,14,2,0,0,0,1,880000
77607,55,124,265,2,1,2,2009,2,64,5,14,0,0,0,0,3,1750000
250000,3,0,174,1,1,1,1991,2,64,13,9,2,0,0,0,1,250000
192580,37,397,313,2,1,0,2011,0,64,1,14,3,0,0,0,3,1999999
287000,73,363,170,1,1,0,2003,2,64,16,10,2,0,0,0,3,310000
70000,73,371,105,0,1,1,2013,2,64,13,1,2,0,0,0,2,475000
168000,73,471,204,2,1,0,2016,0,88,1,12,3,0,0,0,1,2350000
109452,49,88,117,1,1,1,2013,2,94,1,1,2,0,0,0,1,745000
175914,6,505,272,2,1,0,2007,2,64,1,12,3,0,0,0,3,599000
314800,6,507,218,2,1,0,2005,0,64,1,14,3,0,0,0,3,710000
103000,44,185,184,2,1,0,2013,2,13,6,14,0,0,0,0,3,1179000
20188,41,215,410,2,1,0,2017,2,64,13,1,3,0,0,0,1,4100000
79550,44,131,156,2,1,2,2014,2,64,13,1,2,0,0,0,2,1549000
134000,53,43,120,1,1,0,2016,2,64,13,1,2,0,0,0,2,440000
179000,6,48,258,2,1,0,2013,0,64,8,6,3,0,0,0,3,2050000
73000,44,453,249,2,1,0,2014,0,64,13,14,3,0,0,0,3,3350000
337000,20,499,152,1,1,0,1997,2,64,10,10,2,0,0,0,3,99000
130000,73,363,152,1,1,2,2014,2,64,16,1,2,0,0,0,3,795000
112000,10,289,94,0,1,1,2008,2,88,13,0,2,0,0,0,1,272000
105000,38,304,367,2,1,0,2010,2,64,1,14,3,0,0,0,2,2500000
35000,6,507,249,2,1,0,2015,0,64,1,14,3,0,0,0,2,3180000
68740,72,9,73,0,1,1,2010,2,64,13,10,0,0,0,0,2,75000
22780,44,185,197,2,1,0,2019,2,64,13,1,3,0,0,0,1,3400000
176500,51,461,182,1,1,3,2010,2,64,13,11,2,0,0,0,1,670000
233000,49,357,160,1,1,0,2008,2,72,1,14,3,0,0,0,3,600000
0,3,385,249,2,0,0,2020,0,64,1,14,1,1,0,1,0,8204300
3500,20,337,421,1,1,1,2019,2,64,5,14,0,0,0,0,1,3600000
280000,70,144,124,1,1,2,2008,2,102,13,10,2,0,0,0,2,568000
177751,10,289,94,0,1,1,2011,2,64,19,12,2,0,0,0,2,260000
56026,72,11,74,0,1,1,2008,2,93,13,6,0,0,0,0,3,85000
365000,57,319,107,1,1,1,2000,2,64,13,0,2,0,0,0,1,165000
398000,6,38,150,2,1,0,1999,2,64,5,4,0,0,0,0,3,400000
21000,41,299,430,2,1,0,2017,2,64,1,10,3,0,0,0,1,6300000
66000,51,336,249,1,1,3,2017,2,94,1,6,3,0,0,0,1,2299999
400000,17,119,152,1,1,0,2000,2,64,10,10,2,0,0,0,3,195000
90000,6,55,400,2,1,0,2016,0,64,13,14,3,0,0,0,1,4490000
137000,72,26,98,0,1,1,2008,2,79,19,10,2,0,0,0,3,150000
38359,44,225,249,2,1,0,2016,0,64,1,7,3,0,0,0,1,4299000
7000,72,490,113,0,1,3,2019,2,64,13,14,2,0,0,0,1,799000
99000,51,346,110,1,1,0,2013,2,94,19,14,2,0,0,0,1,620000
139900,30,260,100,0,1,0,2010,2,64,19,11,2,0,0,0,2,420000
46170,57,302,87,0,1,1,2006,2,64,13,10,2,0,0,0,2,305000
53000,44,491,258,2,1,0,2008,2,30,10,14,0,0,0,0,2,1600000
22275,44,161,510,2,1,0,2018,2,64,13,11,0,0,0,0,2,5138000
154000,52,87,115,1,1,2,2013,2,69,16,14,2,0,0,0,3,423000
127700,63,350,140,1,1,2,2014,2,30,8,6,2,0,0,0,1,709000
63000,72,22,79,0,1,1,2007,2,64,0,4,3,0,0,0,2,218000
300000,6,38,100,2,1,1,1993,2,64,13,14,0,0,0,0,3,97000
95452,43,45,145,1,1,0,2008,2,64,4,11,2,0,0,0,1,625000
181000,70,251,249,1,1,0,2014,2,92,1,11,3,0,0,0,2,2150000
0,49,357,146,1,0,3,2020,2,44,1,1,1,1,0,1,0,1809000
37000,72,490,106,0,1,1,2018,2,13,13,10,2,0,0,0,1,750000
100600,63,350,180,1,1,2,2016,2,64,8,1,2,0,0,0,3,955000
170000,43,27,105,1,1,0,2009,2,64,13,14,2,0,0,0,2,600000
190000,20,329,161,1,1,0,2008,2,64,13,11,2,0,0,0,3,445000
95000,43,49,192,1,1,0,2014,2,64,13,12,2,0,0,0,3,1149000
450000,73,363,90,1,1,1,1991,2,64,13,10,2,0,0,0,3,150000
215000,63,350,80,1,1,1,2011,2,64,8,10,2,0,0,0,2,425000
149220,44,223,249,2,1,0,2015,2,64,1,12,3,0,0,0,1,2690000
121428,28,152,150,1,1,0,2013,2,94,1,10,3,0,0,0,1,1319000
87000,49,359,202,1,1,0,2002,2,64,0,10,3,0,0,0,3,700000
0,3,66,150,2,0,2,2020,2,94,13,12,1,1,0,1,0,2749400
54900,63,350,150,1,1,2,2018,2,64,8,11,2,0,0,0,2,1470000
123000,43,156,150,1,1,0,2014,2,94,1,14,3,0,0,0,1,1349000
136000,28,149,281,1,1,0,2013,2,64,1,14,3,0,0,0,3,1350000
44000,32,393,405,2,1,0,2017,2,64,1,14,3,0,0,0,1,3600000
176000,6,507,306,2,1,0,2010,2,3,1,11,3,0,0,0,3,1180000
161000,38,412,276,2,1,0,2008,2,64,1,7,3,0,0,0,3,1000000
0,51,526,144,1,0,3,2020,2,64,1,4,1,1,0,1,0,2158000
0,3,384,249,2,0,0,2020,0,64,1,1,1,1,0,1,0,5157000
23000,36,121,202,1,1,0,2019,0,64,10,11,2,0,0,0,1,2951111
137500,52,87,140,1,1,0,2011,2,4,19,11,2,0,0,0,3,450000
29620,3,411,605,2,1,0,2017,2,64,16,2,3,0,0,0,2,6050000
89000,73,371,110,0,1,0,2018,2,64,13,1,2,0,0,0,1,660000
200000,13,342,109,0,1,1,2008,2,81,13,10,2,0,0,0,3,65000
157429,10,118,249,1,1,0,2014,2,64,1,1,3,0,0,0,1,1005500
68000,30,438,123,0,1,0,2017,2,94,13,11,2,0,0,0,2,839000
0,38,412,238,2,0,0,2020,2,64,1,1,1,1,0,1,0,4256000
128000,57,302,75,0,1,1,2010,2,71,13,14,2,0,0,0,3,225000
5158,44,186,612,2,1,0,2020,2,64,13,14,3,0,0,0,1,9350000
230000,51,79,107,0,1,1,2008,2,64,13,14,2,0,0,0,3,290000
148500,65,75,141,1,1,0,2008,0,96,11,14,3,0,0,0,2,530000
41000,17,128,477,1,1,0,2014,2,64,5,14,0,0,0,0,1,3500000
5200,18,115,490,2,1,2,2012,2,64,3,7,0,0,0,0,2,9999000
153000,74,518,210,2,1,0,2011,2,75,1,11,3,0,0,0,1,1290000
605425,38,303,290,2,1,0,2002,2,64,13,10,0,0,0,0,3,599000
300000,44,494,102,2,1,1,1999,0,90,10,12,2,0,0,0,3,260000
120000,38,412,249,2,1,3,2010,3,64,1,1,3,0,0,0,3,1340000
41674,6,510,249,2,1,0,2016,0,64,1,14,3,0,0,0,2,3297000
193000,74,413,125,2,1,1,2008,2,28,13,11,2,0,0,0,3,427000
35956,7,177,426,2,1,0,2017,2,64,1,14,3,0,0,0,2,3650000
9018,72,295,106,0,1,1,2020,2,94,16,11,2,0,0,0,1,785000
106500,17,119,152,1,1,0,2004,2,64,10,10,2,0,0,0,3,350000
92000,6,507,313,2,1,0,2017,0,64,1,14,3,0,0,0,2,3490000
50000,72,295,106,0,1,1,2018,2,97,17,1,2,0,0,0,1,500000
27000,6,38,190,2,1,0,2020,0,64,13,14,3,0,0,0,1,3249000
199000,73,371,105,0,1,0,2015,2,64,13,3,2,0,0,0,1,430000
50000,72,22,83,0,1,1,2015,2,17,0,4,3,0,0,0,2,350000
280000,36,372,83,0,1,1,1999,0,64,10,12,0,0,0,0,3,199000
127115,44,452,333,2,1,0,2016,2,64,13,14,3,0,0,0,1,4050000
308000,6,48,150,2,1,1,1992,2,64,13,11,0,0,0,0,3,200000
14000,38,304,367,2,1,0,2019,2,64,1,1,3,0,0,0,1,7289000
119835,6,507,306,2,1,0,2010,2,64,1,11,3,0,0,0,3,1249000
40000,36,444,150,1,1,0,2016,2,64,1,14,3,0,0,0,1,1410000
131000,20,196,105,1,1,2,2015,2,64,16,1,2,0,0,0,1,630000
140000,65,75,149,1,1,1,2012,0,44,11,6,3,0,0,0,3,600000
159926,55,122,405,2,1,0,2008,2,64,1,14,3,0,0,0,2,840000
100665,44,228,455,2,1,0,2016,2,64,1,14,3,0,0,0,3,4099000
0,6,48,400,2,0,0,2020,0,64,13,14,1,1,0,1,0,6790000
25600,73,371,110,0,1,0,2017,2,64,13,7,2,0,0,0,3,750000
120000,49,88,117,1,1,1,2013,2,64,1,1,2,0,0,0,3,690000
43000,36,121,202,1,1,0,2017,0,64,10,11,2,0,0,0,1,2250000
175000,73,363,210,1,1,2,2013,2,64,16,10,3,0,0,0,2,945000
191000,36,444,150,1,1,0,2012,2,64,1,1,3,0,0,0,2,750000
110000,57,302,75,0,1,1,2009,2,64,13,7,2,0,0,0,3,220000
199000,51,336,249,1,1,3,2010,2,64,1,0,3,0,0,0,3,850000
142420,73,232,122,1,1,1,2010,2,64,18,14,2,0,0,0,3,415700
130000,6,504,150,2,1,0,2011,2,64,1,1,0,0,0,0,3,799000
169000,30,438,123,0,1,0,2011,2,4,13,13,2,0,0,0,3,410000
160000,72,280,89,0,1,1,2011,2,70,16,14,2,0,0,0,1,160000
157000,74,413,145,2,1,2,2012,2,64,13,14,2,0,0,0,2,560000
68588,44,244,422,2,1,0,2016,2,64,1,14,3,0,0,0,2,5950000
209900,30,236,145,1,1,0,2011,0,75,10,14,0,0,0,0,3,1150000
46345,44,228,249,2,1,0,2017,0,64,1,6,3,0,0,0,1,4650000
68500,44,453,455,2,1,0,2014,2,64,13,14,3,0,0,0,1,3249000
194000,20,329,110,1,1,1,2008,2,92,8,1,2,0,0,0,1,450000
81234,13,315,52,0,1,1,2007,2,64,19,3,2,0,0,0,2,127500
70000,31,23,85,0,1,1,2004,2,64,19,13,3,0,0,0,3,100000
0,51,386,144,1,0,3,2020,2,64,1,14,1,1,0,1,0,1802000
270000,3,57,90,1,1,1,1989,2,102,13,1,2,0,0,0,3,79000
9000,44,228,367,2,1,0,2019,2,64,1,1,3,0,0,0,1,9480000
122800,36,125,129,1,1,1,2014,2,27,16,14,2,0,0,0,2,570000
0,51,462,114,0,0,1,2020,2,13,1,11,1,1,0,1,0,1090000
180000,17,446,152,1,1,0,2004,2,44,13,5,2,0,0,0,2,180000
93770,51,386,115,1,1,3,2016,2,64,1,14,2,0,0,0,1,1020000
72400,30,438,123,0,1,0,2011,2,64,13,10,2,0,0,0,2,445000
113500,44,453,272,2,1,0,2007,2,64,13,14,3,0,0,0,3,1170000
267000,12,99,90,1,1,1,2012,2,44,4,1,2,0,0,0,3,420000
69700,20,204,101,0,1,0,2008,2,97,19,11,2,0,0,0,3,450000
83580,73,466,170,1,1,0,2013,2,64,1,14,3,0,0,0,2,1275000
500,44,225,330,2,1,0,2020,0,94,1,1,3,0,0,0,1,7290000
80732,44,160,156,2,1,0,2012,2,88,13,7,0,0,0,0,2,1350000
197000,36,125,125,1,1,1,2012,2,71,19,1,2,0,0,0,1,473000
99385,38,304,272,2,1,0,2015,0,64,1,12,3,0,0,0,3,4350000
224482,13,342,109,0,1,1,2011,2,64,13,7,2,0,0,0,2,135000
47242,72,11,74,0,1,1,2010,2,64,13,11,0,0,0,0,1,175000
62000,72,490,106,0,1,2,2016,2,69,13,1,2,0,0,0,1,535000
0,44,160,204,2,0,0,2020,2,64,13,1,1,1,0,1,0,3399900
115500,44,453,388,2,1,0,2008,2,64,13,0,3,0,0,0,3,975000
206000,49,288,136,1,1,1,2007,0,69,11,10,3,0,0,0,3,589000
85000,72,280,81,0,1,1,2010,2,64,16,10,2,0,0,0,1,195000
193000,57,302,102,0,1,1,2012,2,71,13,0,2,0,0,0,3,299000
0,44,228,330,2,0,0,2020,0,64,1,14,1,1,0,1,0,8890000
95348,70,292,249,2,1,0,2017,0,64,1,1,3,0,0,0,2,4947000
220300,52,268,160,1,1,0,2011,0,94,13,1,2,0,0,0,3,629000
147000,73,371,105,0,1,0,2013,2,64,13,14,2,0,0,0,3,465000
108000,20,196,100,1,1,0,2010,2,64,19,11,2,0,0,0,2,499033
144000,73,371,110,0,1,0,2018,2,64,13,3,2,0,0,0,1,515000
7400,37,398,249,2,1,0,2019,0,64,1,14,3,0,0,0,1,5999999
91500,3,66,190,2,1,2,2017,0,64,13,11,3,0,0,0,2,2150000
133350,12,99,71,1,1,1,2007,0,64,4,12,2,0,0,0,3,290000
27000,11,30,396,2,1,0,1957,2,46,6,14,0,0,0,0,1,5000000
300000,63,400,75,0,1,1,2015,2,64,8,3,2,0,0,0,2,300000
194000,44,185,231,2,1,0,2005,2,64,13,14,0,0,0,0,3,440000
60000,21,36,137,0,1,1,2006,2,64,13,10,0,0,0,0,2,145000
119000,6,38,136,2,1,0,2010,2,97,13,1,0,0,0,0,3,675000
109000,49,331,199,1,1,0,2003,2,64,1,12,3,0,0,0,3,410000
101000,36,127,150,1,1,0,2017,2,64,13,1,2,0,0,0,3,860000
30000,16,39,34,1,1,1,1954,2,64,14,7,2,0,0,0,1,1500000
4000,6,40,190,2,1,0,2019,0,64,5,7,0,0,0,0,2,3000000
60,44,228,249,2,1,0,2017,0,64,1,12,3,0,0,0,1,5850000
350000,38,304,234,2,1,0,2003,2,64,1,11,3,0,0,0,3,1400000
99000,36,440,175,1,1,0,2016,2,64,1,0,3,0,0,0,1,1460000
0,44,185,197,2,0,0,2020,2,64,13,14,1,1,0,1,0,4077000
144200,3,66,130,2,1,3,2007,2,64,13,6,2,0,0,0,2,440000
202000,43,27,105,1,1,0,2008,2,64,19,11,2,0,0,0,2,400000
82212,44,245,544,2,1,0,2013,2,64,1,14,3,0,0,0,2,4678000
22880,6,48,249,2,1,0,2019,2,64,13,14,3,0,0,0,3,3500000
169375,67,237,140,1,1,1,2011,2,94,1,1,3,0,0,0,1,715000
0,44,223,367,2,0,0,2020,2,64,1,14,1,1,0,1,0,8160000
59500,44,225,249,2,1,0,2015,0,64,1,14,3,0,0,0,3,3690000
85000,9,463,136,0,1,0,2009,2,64,1,11,2,0,0,0,1,299000
151509,62,80,102,1,1,1,2008,2,64,4,7,2,0,0,0,3,389000
227000,51,346,110,1,1,0,2007,2,1,19,12,2,0,0,0,2,349000
338545,20,196,115,1,1,1,2003,2,64,19,14,2,0,0,0,3,195999
200000,72,19,77,0,1,1,2007,2,64,19,14,2,0,0,0,3,79000
103600,70,251,249,1,1,0,2015,2,64,1,14,3,0,0,0,3,2100000
55000,38,304,367,2,1,0,2018,2,64,1,14,3,0,0,0,1,8500000
39000,44,186,612,2,1,0,2018,2,64,13,11,3,0,0,0,3,7500000
42000,36,121,202,1,1,0,2018,0,64,10,14,2,0,0,0,1,2451111
89600,37,397,339,2,1,0,2016,0,64,1,7,3,0,0,0,3,5975000
155700,44,453,224,2,1,0,2000,2,64,13,13,0,0,0,0,3,666000
69166,36,407,107,1,1,1,2014,2,64,13,1,2,0,0,0,2,515000
156000,3,69,180,2,1,3,2013,2,63,13,14,2,0,0,0,2,1100000
56000,36,444,150,1,1,0,2014,2,30,1,6,3,0,0,0,1,1250000
4300,72,345,80,0,1,1,2020,2,73,1,14,3,0,0,0,1,700000
145000,72,20,81,0,1,1,2007,2,64,13,10,2,0,0,0,3,120000
43000,52,87,140,1,1,0,2012,2,64,13,11,2,0,0,0,2,640000
187195,73,233,102,1,1,1,2005,2,64,19,7,2,0,0,0,3,299000
145900,37,397,510,2,1,0,2013,2,64,1,12,3,0,0,0,3,2890000
180000,20,196,100,1,1,1,2001,2,4,13,4,2,0,0,0,3,159000
51500,3,379,150,2,1,2,2018,2,64,1,14,2,0,0,0,2,1850000
49800,37,397,339,2,1,0,2019,0,64,1,11,3,0,0,0,1,9590000
200000,36,443,101,0,1,0,2007,2,64,13,5,2,0,0,0,3,233500
8200,37,398,249,2,1,0,2019,0,64,1,1,3,0,0,0,1,5880000
0,36,407,123,1,0,0,2020,2,64,19,11,1,1,0,1,0,1161200
0,51,462,143,0,0,0,2020,2,13,1,11,1,1,0,1,0,1311000
99750,53,4,90,1,1,2,2009,2,64,19,7,2,0,0,0,2,275000
142500,6,504,150,2,1,0,2011,2,64,1,9,0,0,0,0,3,740000
90160,44,338,272,2,1,0,2011,2,64,1,14,3,0,0,0,3,1050000
218340,73,471,220,2,1,0,2003,2,64,1,4,3,0,0,0,2,455000
127000,10,289,109,0,1,1,2011,2,71,19,10,2,0,0,0,1,415000
181000,74,518,210,2,1,0,2004,2,64,1,10,3,0,0,0,3,499000
105350,37,202,240,1,1,0,2013,2,89,1,14,3,0,0,0,1,1259999
74433,30,438,107,0,1,1,2012,2,64,13,0,2,0,0,0,2,435000
48000,36,440,175,1,1,0,2018,2,44,1,11,3,0,0,0,2,1710000
133000,53,3,75,0,1,1,2008,2,64,13,10,2,0,0,0,3,179900
308000,73,363,150,1,1,0,2006,2,64,13,10,2,0,0,0,3,340000
0,44,223,367,2,0,0,2020,2,64,1,1,1,1,0,1,0,8150000
396028,6,48,192,2,1,1,1993,2,64,13,12,0,0,0,0,3,100000
168000,28,130,140,1,1,1,2007,2,64,13,14,2,0,0,0,1,405000
212000,52,87,140,1,1,1,2012,2,88,16,6,2,0,0,0,3,590000
20000,44,228,455,2,1,0,2018,2,64,1,12,3,0,0,0,1,5900000
185000,44,160,156,2,1,0,2012,2,53,13,0,0,0,0,0,2,850000
11800,51,386,144,1,1,3,2019,2,51,1,10,2,0,0,0,1,1680000
143800,30,479,140,1,1,0,2007,2,66,1,14,2,0,0,0,2,570000
34000,51,526,171,1,1,3,2019,2,64,1,8,3,0,0,0,1,2000000
35000,20,196,100,1,1,1,2008,2,64,13,11,2,0,0,0,2,555000
24000,20,193,105,0,1,2,2017,2,60,19,1,2,0,0,0,1,600000
240000,73,371,110,0,1,0,2017,2,64,13,3,2,0,0,0,1,525000
141000,37,398,510,2,1,0,2012,2,64,1,14,3,0,0,0,3,1350000
181000,44,160,184,2,1,0,2011,2,13,13,1,0,0,0,0,3,950000
132000,6,505,184,2,1,0,2014,2,64,1,14,3,0,0,0,2,1775000
160001,70,144,124,1,1,1,2011,2,88,13,14,2,0,0,0,3,629000
80159,30,421,200,1,1,0,2016,0,44,1,1,3,0,0,0,1,1549000
134000,57,302,75,0,1,1,2006,2,64,13,11,2,0,0,0,3,145000
63350,37,181,190,2,1,0,2014,0,64,0,7,3,0,0,0,1,1700000
189686,73,466,170,1,1,0,2009,2,94,1,12,3,0,0,0,1,729000
155000,72,238,87,0,1,1,2016,2,44,8,6,2,0,0,0,1,270000
75000,43,49,192,1,1,0,2016,2,64,13,7,2,0,0,0,1,1750000
138273,72,280,81,0,1,1,2008,2,64,16,7,2,0,0,0,3,165000
114000,39,436,89,0,1,1,2011,2,88,19,3,2,0,0,0,3,157000
114800,63,400,105,0,1,0,2014,2,64,8,10,2,0,0,0,2,580000
359100,73,232,90,1,1,1,1990,2,64,18,1,2,0,0,0,3,100000
45930,46,321,75,1,1,1,1998,0,64,19,14,0,0,0,0,3,400000
4000,21,34,90,1,1,1,1995,2,64,13,10,0,0,0,0,1,360000
145214,6,507,286,2,1,0,2009,0,64,1,14,3,0,0,0,3,1000000
280000,63,350,152,1,1,1,2011,2,64,16,11,3,0,0,0,2,675000
208000,3,65,160,2,1,2,2007,2,64,19,10,2,0,0,0,3,380000
214000,3,69,249,2,1,0,2007,2,64,13,12,3,0,0,0,3,502000
280000,52,352,170,1,1,1,1998,2,64,13,14,0,0,0,0,3,65000
42000,6,510,313,2,1,0,2017,0,94,1,11,3,0,0,0,2,4650000
290000,3,57,115,1,1,1,1993,2,92,13,9,2,0,0,0,3,150000
47000,36,121,202,1,1,0,2018,0,64,10,14,2,0,0,0,1,2211111
156000,6,48,245,2,1,0,2009,0,64,8,12,0,0,0,0,3,1090000
110000,63,448,152,1,1,0,2012,2,16,8,14,2,0,0,0,2,800000
190000,30,438,123,0,1,1,2011,2,92,13,13,2,0,0,0,1,409000
226000,74,518,210,2,1,0,2004,2,64,1,11,3,0,0,0,3,595000
50000,47,322,91,1,1,1,1962,2,92,12,7,0,0,0,0,1,4051399
160000,74,517,215,2,1,0,2014,0,64,16,6,3,0,0,0,1,1700000
196000,70,293,249,2,1,0,2008,2,64,1,14,3,0,0,0,3,1999999
197500,74,518,210,2,1,0,2006,2,64,1,14,3,0,0,0,3,720000
113000,3,478,211,2,1,2,2010,2,64,5,9,2,0,0,0,3,920000
99000,30,72,102,0,1,1,2006,2,93,13,0,2,0,0,0,2,275000
137000,48,250,170,2,1,1,2005,2,64,18,12,2,0,0,0,3,380000
146000,44,230,249,2,1,0,2013,0,11,1,14,3,0,0,0,3,2600000
369500,44,160,122,2,1,0,1999,2,64,13,10,0,0,0,0,3,230000
197000,44,160,156,2,1,0,2008,2,64,13,0,0,0,0,0,2,640000
39314,44,136,435,2,1,0,2018,2,64,13,14,3,0,0,0,3,4998000
6565,30,439,180,1,1,0,2020,2,64,13,12,2,0,0,0,1,2097000
210000,12,99,71,1,1,1,2010,0,64,4,12,2,0,0,0,2,250000
171901,73,371,105,0,1,1,2013,2,44,13,11,2,0,0,0,2,395000
240000,73,232,150,1,1,1,2006,2,64,19,14,3,0,0,0,3,350000
184165,32,390,325,2,1,0,2008,2,64,1,14,3,0,0,0,3,850000
267800,73,363,150,1,1,1,1999,2,64,13,2,2,0,0,0,3,220000
0,43,156,150,1,0,0,2020,2,94,1,14,1,1,0,1,0,1993000
101000,63,350,110,1,1,0,2018,2,64,8,3,2,0,0,0,1,730000
2500,63,350,150,1,1,2,2020,2,44,8,4,2,0,0,0,2,1749000
82917,73,335,180,2,1,2,2016,0,64,10,6,3,0,0,0,2,3390000
107000,10,184,314,2,1,0,2012,2,64,10,14,3,0,0,0,1,2850000
91790,51,78,102,0,1,1,2016,2,94,13,10,2,0,0,0,1,529000
78356,72,10,72,0,1,1,1994,2,64,13,0,0,0,0,0,3,45000
198000,73,100,101,1,1,1,1999,2,64,13,4,2,0,0,0,3,150000
23800,51,336,249,1,1,3,2018,2,31,1,14,3,0,0,0,2,2480000
